date,window_idx,worker_id,crew_id,zone,task,hour,imu_energy,imu_entropy,radar_entropy,zone_match,material_ready,drawing_ready,congestion_index,travel_ratio,interference_flag,task_complexity,productivity_score_true,productivity_class_true,productivity_score_pred,productivity_class_pred
20/01/2026,0,W11,C2,Z4,Drywall,8,0.3219,0.4442,0.4726,0,0,1,0.3085,0.1904,0,0.45,0.5805,1,0.5733,1
20/01/2026,1,W11,C2,Z4,Drywall,8.75,0.383,0.7147,0.5238,0,1,1,0.2622,0.2846,0,0.45,0.6685,2,0.6613,2
20/01/2026,2,W11,C2,Z4,Drywall,9.5,0.6692,0.5611,0.6321,1,1,1,0.2682,0.2785,0,0.45,0.9939,2,0.8419,2
20/01/2026,3,W11,C2,Z4,Drywall,10.25,0.6719,0.5395,0.4658,1,1,1,0.4321,0.2264,0,0.45,0.7845,2,0.7789,2
20/01/2026,4,W11,C2,Z4,Drywall,11,0.4255,0.6038,0.4426,0,1,1,0.2071,0.2763,0,0.45,0.7,2,0.6197,2
20/01/2026,5,W11,C2,Z4,Drywall,11.75,0.5153,0.4477,0.455,1,1,1,0.2152,0.2775,1,0.45,0.767,2,0.7373,2
20/01/2026,6,W11,C2,Z4,Drywall,12.5,0.6704,0.4691,0.6369,1,1,1,0.2475,0.3094,0,0.45,0.8305,2,0.8743,2
20/01/2026,7,W11,C2,Z4,Drywall,13.25,0.532,0.5424,0.5708,1,1,1,0.2997,0.434,0,0.45,0.8047,2,0.7739,2
20/01/2026,8,W11,C2,Z4,Drywall,14,0.665,0.5721,0.6473,0,1,1,0.4003,0.3351,0,0.45,0.675,2,0.6432,2
20/01/2026,9,W11,C2,Z4,Drywall,14.75,0.6564,0.6617,0.4046,0,1,1,0.2952,0.2698,1,0.45,0.5278,1,0.6362,2
20/01/2026,10,W11,C2,Z4,Drywall,15.5,0.5067,0.7934,0.5893,0,1,1,0.5426,0.1936,0,0.45,0.5285,1,0.6021,1
20/01/2026,11,W11,C2,Z4,Drywall,16.25,0.4763,0.6007,0.6219,1,1,1,0.4028,0.2704,0,0.45,0.6437,2,0.6902,2
20/01/2026,0,W12,C3,Z2,MEP Rough-In,8,0.5688,0.4525,0.4816,1,1,1,0.5535,0.2308,0,0.84,0.5442,1,0.5883,1
20/01/2026,1,W12,C3,Z2,MEP Rough-In,8.75,0.544,0.5363,0.549,1,1,1,0.5974,0.0885,1,0.84,0.5654,1,0.5148,1
20/01/2026,2,W12,C3,Z2,MEP Rough-In,9.5,0.596,0.6967,0.5167,1,1,1,0.3601,0.3023,0,0.84,0.6487,2,0.6762,2
20/01/2026,3,W12,C3,Z2,MEP Rough-In,10.25,0.4067,0.5024,0.4386,0,1,1,0.5628,0.1985,0,0.84,0.412,1,0.4657,1
20/01/2026,4,W12,C3,Z2,MEP Rough-In,11,0.7636,0.6,0.6847,1,1,1,0.4152,0.0467,0,0.84,0.7317,2,0.7291,2
20/01/2026,5,W12,C3,Z2,MEP Rough-In,11.75,0.2557,0.4963,0.6069,0,0,1,0.3425,0.0313,0,0.84,0.3765,1,0.3988,1
20/01/2026,6,W12,C3,Z2,MEP Rough-In,12.5,0.7089,0.6051,0.4758,0,1,1,0.3354,0.2385,0,0.84,0.5476,1,0.5715,1
20/01/2026,7,W12,C3,Z2,MEP Rough-In,13.25,0.5755,0.5097,0.5609,1,1,1,0.2432,0.1758,0,0.84,0.656,2,0.6689,2
20/01/2026,8,W12,C3,Z2,MEP Rough-In,14,0.6597,0.6061,0.6804,0,1,1,0.3484,0.1198,0,0.84,0.5607,1,0.5629,1
20/01/2026,9,W12,C3,Z2,MEP Rough-In,14.75,0.5068,0.5846,0.6516,1,1,1,0.5373,0.0694,0,0.84,0.5777,1,0.6008,1
20/01/2026,10,W12,C3,Z2,MEP Rough-In,15.5,0.6479,0.4159,0.4153,0,1,1,0.5696,0.1003,0,0.84,0.4696,1,0.487,1
20/01/2026,11,W12,C3,Z2,MEP Rough-In,16.25,0.5571,0.5968,0.4648,1,1,1,0.5202,0.07,1,0.84,0.5224,1,0.4652,1
21/01/2026,0,W01,C1,Z3,Ceiling,8,0.7197,0.5665,0.533,0,1,1,0.2471,0.0122,0,0.64,0.7784,2,0.7465,2
21/01/2026,1,W01,C1,Z3,Ceiling,8.75,0.4422,0.4732,0.663,0,1,1,0.373,0.107,0,0.64,0.4935,1,0.6224,2
21/01/2026,2,W01,C1,Z3,Ceiling,9.5,0.5386,0.5912,0.5081,1,1,1,0.4537,0.2203,1,0.64,0.5955,1,0.6029,1
21/01/2026,3,W01,C1,Z3,Ceiling,10.25,0.5925,0.3118,0.5324,1,1,1,0.3516,0.2112,1,0.64,0.531,1,0.5546,1
21/01/2026,4,W01,C1,Z3,Ceiling,11,0.5859,0.6649,0.4427,1,1,1,0.4992,0.0165,0,0.64,0.6711,2,0.733,2
21/01/2026,5,W01,C1,Z3,Ceiling,11.75,0.5341,0.5925,0.564,1,1,1,0.4418,0.1647,0,0.64,0.7096,2,0.6911,2
21/01/2026,6,W01,C1,Z3,Ceiling,12.5,0.7834,0.7611,0.5302,1,1,1,0.3035,0.0951,0,0.64,0.7563,2,0.7925,2
21/01/2026,7,W01,C1,Z3,Ceiling,13.25,0.6526,0.5859,0.4252,0,1,1,0.4959,0.2137,0,0.64,0.5861,1,0.5358,1
21/01/2026,8,W01,C1,Z3,Ceiling,14,0.8649,0.5145,0.5694,1,1,1,0.2164,0.1603,0,0.64,0.7275,2,0.8019,2
21/01/2026,9,W01,C1,Z3,Ceiling,14.75,0.4797,0.6088,0.5544,1,1,1,0.44,0.0772,0,0.64,0.6644,2,0.6575,2
21/01/2026,10,W01,C1,Z3,Ceiling,15.5,0.6875,0.5534,0.5015,0,1,1,0.2936,0.2411,0,0.64,0.5503,1,0.5109,1
21/01/2026,11,W01,C1,Z3,Ceiling,16.25,0.5495,0.5837,0.5221,1,1,1,0.2837,0.1305,1,0.64,0.5435,1,0.6379,2
21/01/2026,0,W02,C2,Z1,Drywall,8,0.263,0.5463,0.4949,1,0,1,0.3279,0.2578,0,0.45,0.6371,2,0.6222,2
21/01/2026,1,W02,C2,Z1,Drywall,8.75,0.6993,0.8696,0.5489,1,1,1,0.2321,0.1196,0,0.45,0.9073,2,0.9413,2
21/01/2026,2,W02,C2,Z1,Drywall,9.5,0.6312,0.5506,0.4959,1,1,1,0.0529,0.1981,0,0.45,0.8988,2,0.8373,2
21/01/2026,3,W02,C2,Z1,Drywall,10.25,0.3023,0.5847,0.3212,1,0,1,0.5559,0.2564,0,0.45,0.6201,2,0.5665,1
21/01/2026,4,W02,C2,Z1,Drywall,11,0.6459,0.5273,0.4684,0,0,1,0.3777,0.1396,0,0.45,0.5956,1,0.6715,2
21/01/2026,5,W02,C2,Z1,Drywall,11.75,0.614,0.6797,0.6392,1,1,1,0.4366,0.1147,1,0.45,0.7098,2,0.7873,2
21/01/2026,6,W02,C2,Z1,Drywall,12.5,0.5437,0.5952,0.5811,1,1,1,0.2713,0.2577,1,0.45,0.7119,2,0.7853,2
21/01/2026,7,W02,C2,Z1,Drywall,13.25,0.854,0.6149,0.407,1,1,1,0.5179,0.0512,0,0.45,0.864,2,0.8909,2
21/01/2026,8,W02,C2,Z1,Drywall,14,0.6175,0.4562,0.5524,1,1,1,0.3002,0.2681,0,0.45,0.7159,2,0.838,2
21/01/2026,9,W02,C2,Z1,Drywall,14.75,0.6609,0.5263,0.665,1,1,0,0.0185,0.2042,0,0.45,0.8101,2,0.789,2
21/01/2026,10,W02,C2,Z1,Drywall,15.5,0.5167,0.5331,0.5989,1,1,1,0.5229,0.2396,0,0.45,0.661,2,0.7087,2
21/01/2026,11,W02,C2,Z1,Drywall,16.25,0.4712,0.5301,0.3369,1,1,1,0.5241,0.3378,0,0.45,0.6139,2,0.6201,2
21/01/2026,0,W03,C3,Z2,Drywall,8,0.664,0.6468,0.6233,1,1,1,0.4314,0.1483,0,0.45,0.8147,2,0.8162,2
21/01/2026,1,W03,C3,Z2,Drywall,8.75,0.5158,0.5827,0.6853,1,1,1,0.4952,0.0533,0,0.45,0.8227,2,0.8191,2
21/01/2026,2,W03,C3,Z2,Drywall,9.5,0.1337,0.4055,0.617,0,0,1,0.4279,0.1148,1,0.45,0.4217,1,0.3947,1
21/01/2026,3,W03,C3,Z2,Drywall,10.25,0.6087,0.5982,0.7626,1,1,1,0.3554,0.2101,0,0.45,0.7951,2,0.8417,2
21/01/2026,4,W03,C3,Z2,Drywall,11,0.6066,0.7208,0.5576,1,1,1,0.481,0.0219,0,0.45,0.8322,2,0.8087,2
21/01/2026,5,W03,C3,Z2,Drywall,11.75,0.6314,0.5859,0.5339,1,1,1,0.188,0.0181,0,0.45,0.8714,2,0.9114,2
21/01/2026,6,W03,C3,Z2,Drywall,12.5,0.4479,0.4518,0.4136,0,1,1,0.4742,0.1897,1,0.45,0.4603,1,0.5744,1
21/01/2026,7,W03,C3,Z2,Drywall,13.25,0.65,0.643,0.5485,0,1,1,0.3995,0.1295,0,0.45,0.7019,2,0.7308,2
21/01/2026,8,W03,C3,Z2,Drywall,14,0.7287,0.6286,0.4796,1,1,1,0.3396,0.2515,0,0.45,0.8744,2,0.7997,2
21/01/2026,9,W03,C3,Z2,Drywall,14.75,0.7143,0.6359,0.4436,1,1,1,0.3902,0.2197,0,0.45,0.82,2,0.7819,2
21/01/2026,10,W03,C3,Z2,Drywall,15.5,0.5469,0.5421,0.6403,0,1,1,0.4536,0.1428,0,0.45,0.5829,1,0.6191,2
21/01/2026,11,W03,C3,Z2,Drywall,16.25,0.6647,0.4645,0.4936,1,1,0,0.3786,0.3021,0,0.45,0.6392,2,0.6703,2
21/01/2026,0,W04,C1,Z3,Ceiling,8,0.671,0.4801,0.6036,1,1,1,0.5652,0.1919,0,0.64,0.583,1,0.6556,2
21/01/2026,1,W04,C1,Z3,Ceiling,8.75,0.6486,0.5684,0.6554,0,1,1,0.4567,0.1873,1,0.64,0.4789,1,0.5152,1
21/01/2026,2,W04,C1,Z3,Ceiling,9.5,0.5743,0.5476,0.6909,0,1,1,0.3223,0.2448,1,0.64,0.4909,1,0.5218,1
21/01/2026,3,W04,C1,Z3,Ceiling,10.25,0.8442,0.5374,0.4836,1,1,1,0.331,0.3356,0,0.64,0.6177,2,0.7015,2
21/01/2026,4,W04,C1,Z3,Ceiling,11,0.6751,0.5041,0.7245,1,1,1,0.4053,0.1263,0,0.64,0.6849,2,0.7495,2
21/01/2026,5,W04,C1,Z3,Ceiling,11.75,0.5543,0.3997,0.5265,1,1,0,0.6522,0.2087,0,0.64,0.543,1,0.5937,1
21/01/2026,6,W04,C1,Z3,Ceiling,12.5,0.696,0.4772,0.4106,1,1,1,0.4414,0.1311,0,0.64,0.6931,2,0.6711,2
21/01/2026,7,W04,C1,Z3,Ceiling,13.25,0.7511,0.5894,0.5184,0,1,1,0.3495,0.1378,0,0.64,0.5717,1,0.6558,2
21/01/2026,8,W04,C1,Z3,Ceiling,14,0.442,0.2152,0.411,1,1,1,0.5693,0.2147,0,0.64,0.4563,1,0.5599,1
21/01/2026,9,W04,C1,Z3,Ceiling,14.75,0.6685,0.8419,0.4693,1,1,1,0.2561,0.2595,0,0.64,0.6631,2,0.6982,2
21/01/2026,10,W04,C1,Z3,Ceiling,15.5,0.5256,0.706,0.6068,0,1,1,0.6605,0.1581,0,0.64,0.4898,1,0.427,1
21/01/2026,11,W04,C1,Z3,Ceiling,16.25,0.7316,0.578,0.6203,1,0,1,0.4562,0.0964,0,0.64,0.561,1,0.6137,2
21/01/2026,0,W05,C2,Z2,Drywall,8,0.7147,0.6878,0.5621,1,1,1,0.3785,0.1761,0,0.45,0.7914,2,0.845,2
21/01/2026,1,W05,C2,Z2,Drywall,8.75,0.5856,0.6371,0.5402,1,1,1,0.6582,0.0575,0,0.45,0.7697,2,0.7474,2
21/01/2026,2,W05,C2,Z2,Drywall,9.5,0.6541,0.6785,0.6007,1,1,1,0.3986,0.1673,0,0.45,0.7187,2,0.8333,2
21/01/2026,3,W05,C2,Z2,Drywall,10.25,0.5026,0.7533,0.6818,1,0,1,0.3247,0.1395,0,0.45,0.731,2,0.7665,2
21/01/2026,4,W05,C2,Z2,Drywall,11,0.5274,0.5928,0.6871,0,1,1,0.5526,0.133,0,0.45,0.5828,1,0.6478,2
21/01/2026,5,W05,C2,Z2,Drywall,11.75,0.4982,0.4895,0.5136,0,1,1,0.3412,0.101,1,0.45,0.6585,2,0.597,1
21/01/2026,6,W05,C2,Z2,Drywall,12.5,0.7024,0.6882,0.4563,1,1,1,0.3427,0.1352,0,0.45,0.9096,2,0.8804,2
21/01/2026,7,W05,C2,Z2,Drywall,13.25,0.2978,0.4453,0.8052,1,0,1,0.6204,0.1572,0,0.45,0.6257,2,0.6349,2
21/01/2026,8,W05,C2,Z2,Drywall,14,0.6332,0.5452,0.599,1,1,1,0.1709,0.1843,0,0.45,0.8303,2,0.8804,2
21/01/2026,9,W05,C2,Z2,Drywall,14.75,0.4782,0.4401,0.5633,0,1,1,0.2829,0.0571,0,0.45,0.6416,2,0.6435,2
21/01/2026,10,W05,C2,Z2,Drywall,15.5,0.7237,0.6068,0.5664,0,1,1,0.1989,0.2033,0,0.45,0.6925,2,0.7183,2
21/01/2026,11,W05,C2,Z2,Drywall,16.25,0.7518,0.7227,0.4658,1,1,1,0.2735,0.2263,0,0.45,0.8263,2,0.8008,2
21/01/2026,0,W06,C3,Z1,Drywall,8,0.5658,0.5751,0.6277,1,1,1,0.3184,0.0806,0,0.45,0.8703,2,0.8957,2
21/01/2026,1,W06,C3,Z1,Drywall,8.75,0.6967,0.5707,0.5943,0,1,1,0.6071,0.3332,0,0.45,0.6327,2,0.6895,2
21/01/2026,2,W06,C3,Z1,Drywall,9.5,0.7499,0.6933,0.718,0,1,1,0.4409,0.2415,0,0.45,0.7204,2,0.8357,2
21/01/2026,3,W06,C3,Z1,Drywall,10.25,0.2981,0.3899,0.6135,0,0,0,0.4423,0.1557,0,0.45,0.4102,1,0.4912,1
21/01/2026,4,W06,C3,Z1,Drywall,11,0.5987,0.5353,0.521,1,1,1,0.5343,0.254,0,0.45,0.7027,2,0.7591,2
21/01/2026,5,W06,C3,Z1,Drywall,11.75,0.4167,0.3561,0.4681,0,0,1,0.2835,0,0,0.45,0.7037,2,0.5947,1
21/01/2026,6,W06,C3,Z1,Drywall,12.5,0.5897,0.5929,0.5175,0,1,1,0.0589,0.0752,1,0.45,0.745,2,0.7532,2
21/01/2026,7,W06,C3,Z1,Drywall,13.25,0.5625,0.4938,0.498,1,1,1,0.2687,0.0885,0,0.45,0.8497,2,0.8608,2
21/01/2026,8,W06,C3,Z1,Drywall,14,0.7291,0.5477,0.6405,1,1,1,0.2404,0.1707,1,0.45,0.7245,2,0.8026,2
21/01/2026,9,W06,C3,Z1,Drywall,14.75,0.6465,0.5853,0.317,1,0,1,0.1996,0.1912,0,0.45,0.6767,2,0.721,2
21/01/2026,10,W06,C3,Z1,Drywall,15.5,0.7195,0.7021,0.6999,1,1,1,0.3099,0.1683,0,0.45,0.8338,2,0.8646,2
21/01/2026,11,W06,C3,Z1,Drywall,16.25,0.6062,0.3829,0.4061,1,1,0,0.2767,0.2484,0,0.45,0.6561,2,0.68,2
21/01/2026,0,W07,C1,Z1,Drywall,8,0.571,0.6047,0.642,1,1,0,0.2087,0.2792,0,0.45,0.7784,2,0.8351,2
21/01/2026,1,W07,C1,Z1,Drywall,8.75,0.5786,0.6483,0.539,1,1,1,0.4375,0.2754,0,0.45,0.8201,2,0.8071,2
21/01/2026,2,W07,C1,Z1,Drywall,9.5,0.5021,0.6761,0.5487,1,1,1,0.6585,0.2869,0,0.45,0.723,2,0.7163,2
21/01/2026,3,W07,C1,Z1,Drywall,10.25,0.3486,0.3445,0.4538,1,0,1,0.2831,0.1839,0,0.45,0.6494,2,0.6803,2
21/01/2026,4,W07,C1,Z1,Drywall,11,0.3209,0.4647,0.6132,1,0,1,0.3304,0.2782,0,0.45,0.6237,2,0.7075,2
21/01/2026,5,W07,C1,Z1,Drywall,11.75,0.8318,0.7317,0.5114,1,1,1,0.3222,0.1546,0,0.45,0.9764,2,0.9459,2
21/01/2026,6,W07,C1,Z1,Drywall,12.5,0.5518,0.5485,0.6713,1,1,1,0.323,0.1714,0,0.45,0.8393,2,0.828,2
21/01/2026,7,W07,C1,Z1,Drywall,13.25,0.6213,0.4974,0.3399,0,1,1,0.2591,0.1729,0,0.45,0.6069,1,0.6907,2
21/01/2026,8,W07,C1,Z1,Drywall,14,0.4443,0.6491,0.5893,1,1,1,0.4788,0.0164,1,0.45,0.732,2,0.7723,2
21/01/2026,9,W07,C1,Z1,Drywall,14.75,0.626,0.6251,0.5449,1,1,1,0.5543,0.1917,1,0.45,0.675,2,0.687,2
21/01/2026,10,W07,C1,Z1,Drywall,15.5,0.6879,0.6315,0.4726,0,1,1,0.2896,0.1567,0,0.45,0.7108,2,0.7147,2
21/01/2026,11,W07,C1,Z1,Drywall,16.25,0.8314,0.5329,0.541,0,1,1,0.2623,0.1289,0,0.45,0.7783,2,0.7351,2
21/01/2026,0,W08,C2,Z3,Ceiling,8,0.5361,0.5374,0.3338,0,1,1,0.2687,0.2514,0,0.64,0.498,1,0.5413,1
21/01/2026,1,W08,C2,Z3,Ceiling,8.75,0.4285,0.6057,0.6666,1,1,1,0.5438,0.3346,1,0.64,0.4739,1,0.55,1
21/01/2026,2,W08,C2,Z3,Ceiling,9.5,0.5759,0.687,0.3838,1,1,1,0.4829,0.3,1,0.64,0.517,1,0.5834,1
21/01/2026,3,W08,C2,Z3,Ceiling,10.25,0.3408,0.4475,0.4813,1,0,1,0.4829,0.0892,1,0.64,0.362,1,0.4273,1
21/01/2026,4,W08,C2,Z3,Ceiling,11,0.4962,0.6695,0.4663,1,1,1,0.6086,0.1511,0,0.64,0.5467,1,0.5859,1
21/01/2026,5,W08,C2,Z3,Ceiling,11.75,0.7523,0.6341,0.5613,0,1,1,0.3143,0.2281,0,0.64,0.612,2,0.6165,2
21/01/2026,6,W08,C2,Z3,Ceiling,12.5,0.7653,0.5622,0.6028,1,1,1,0.4121,0.1088,0,0.64,0.7728,2,0.7518,2
21/01/2026,7,W08,C2,Z3,Ceiling,13.25,0.6342,0.5974,0.6483,1,1,1,0.2558,0.1563,0,0.64,0.7059,2,0.7523,2
21/01/2026,8,W08,C2,Z3,Ceiling,14,0.6507,0.5643,0.6935,1,1,1,0.4325,0.3066,1,0.64,0.4908,1,0.6002,1
21/01/2026,9,W08,C2,Z3,Ceiling,14.75,0.6131,0.5983,0.7044,1,1,1,0.4196,0.0593,0,0.64,0.7454,2,0.6683,2
21/01/2026,10,W08,C2,Z3,Ceiling,15.5,0.4707,0.6088,0.4125,1,0,1,0.3822,0.1881,0,0.64,0.4516,1,0.5111,1
21/01/2026,11,W08,C2,Z3,Ceiling,16.25,0.4742,0.5246,0.5338,0,1,1,0.4065,0.1088,0,0.64,0.5607,1,0.4918,1
21/01/2026,0,W09,C3,Z1,Drywall,8,0.6717,0.7893,0.5306,1,1,1,0.2742,0.1184,0,0.45,0.837,2,0.9343,2
21/01/2026,1,W09,C3,Z1,Drywall,8.75,0.6648,0.6706,0.5478,1,1,1,0.3607,0.1038,0,0.45,0.715,2,0.8528,2
21/01/2026,2,W09,C3,Z1,Drywall,9.5,0.6204,0.4096,0.5495,1,1,1,0.2783,0.2937,1,0.45,0.7389,2,0.7221,2
21/01/2026,3,W09,C3,Z1,Drywall,10.25,0.6596,0.5786,0.5026,1,1,1,0.3906,0.2609,1,0.45,0.7925,2,0.7534,2
21/01/2026,4,W09,C3,Z1,Drywall,11,0.6767,0.5355,0.6149,1,1,1,0.2681,0.0329,0,0.45,0.903,2,0.9084,2
21/01/2026,5,W09,C3,Z1,Drywall,11.75,0.652,0.6736,0.3922,1,1,1,0.2647,0.1214,0,0.45,0.8402,2,0.863,2
21/01/2026,6,W09,C3,Z1,Drywall,12.5,0.7756,0.7404,0.6455,1,1,1,0.3786,0.2157,0,0.45,0.8412,2,0.8803,2
21/01/2026,7,W09,C3,Z1,Drywall,13.25,0.326,0.6938,0.3866,1,0,1,0.3106,0.0926,0,0.45,0.6716,2,0.6541,2
21/01/2026,8,W09,C3,Z1,Drywall,14,0.6491,0.446,0.6506,1,1,1,0.3658,0.0849,0,0.45,0.8186,2,0.8059,2
21/01/2026,9,W09,C3,Z1,Drywall,14.75,0.522,0.5638,0.4933,0,0,1,0.2804,0.0547,0,0.45,0.5737,1,0.608,1
21/01/2026,10,W09,C3,Z1,Drywall,15.5,0.6735,0.6161,0.7079,0,1,1,0.344,0.2056,0,0.45,0.5879,1,0.6843,2
21/01/2026,11,W09,C3,Z1,Drywall,16.25,0.5791,0.7017,0.6779,1,1,1,0.3368,0.1486,0,0.45,0.6983,2,0.802,2
21/01/2026,0,W10,C1,Z4,Ceiling,8,0.7284,0.5897,0.5595,1,1,1,0.2022,0.31,1,0.64,0.7406,2,0.7744,2
21/01/2026,1,W10,C1,Z4,Ceiling,8.75,0.5771,0.5765,0.4527,0,1,1,0.4115,0.2781,0,0.64,0.5132,1,0.6678,2
21/01/2026,2,W10,C1,Z4,Ceiling,9.5,0.7219,0.6164,0.5758,1,1,0,0.3446,0.2594,0,0.64,0.7197,2,0.7587,2
21/01/2026,3,W10,C1,Z4,Ceiling,10.25,0.6098,0.6117,0.6293,1,0,1,0.2605,0.2561,0,0.64,0.6874,2,0.675,2
21/01/2026,4,W10,C1,Z4,Ceiling,11,0.5337,0.5522,0.477,1,0,1,0.2541,0.3356,0,0.64,0.6291,2,0.6442,2
21/01/2026,5,W10,C1,Z4,Ceiling,11.75,0.5535,0.5043,0.5467,1,0,1,0.2579,0.2581,0,0.64,0.647,2,0.6867,2
21/01/2026,6,W10,C1,Z4,Ceiling,12.5,0.5066,0.5966,0.525,1,1,0,0.1163,0.4012,0,0.64,0.6774,2,0.7048,2
21/01/2026,7,W10,C1,Z4,Ceiling,13.25,0.7254,0.6985,0.6212,1,1,1,0.4538,0.1793,0,0.64,0.8342,2,0.7946,2
21/01/2026,8,W10,C1,Z4,Ceiling,14,0.6324,0.4705,0.5294,0,1,1,0.4708,0.2,0,0.64,0.654,2,0.5953,1
21/01/2026,9,W10,C1,Z4,Ceiling,14.75,0.4385,0.5493,0.6762,1,1,1,0.441,0.2598,0,0.64,0.6326,2,0.668,2
21/01/2026,10,W10,C1,Z4,Ceiling,15.5,0.5289,0.5986,0.6359,1,1,1,0.3552,0.1223,0,0.64,0.7042,2,0.7012,2
21/01/2026,11,W10,C1,Z4,Ceiling,16.25,0.8011,0.4679,0.5582,0,1,1,0.3625,0.4167,0,0.64,0.5784,1,0.5923,1
21/01/2026,0,W11,C2,Z3,Ceiling,8,0.7404,0.706,0.6319,1,1,1,0.5065,0.1813,0,0.64,0.5904,1,0.774,2
21/01/2026,1,W11,C2,Z3,Ceiling,8.75,0.633,0.646,0.6311,1,1,1,0.4675,0.1053,0,0.64,0.651,2,0.7584,2
21/01/2026,2,W11,C2,Z3,Ceiling,9.5,0.4663,0.4645,0.5361,1,1,1,0.3464,0.1716,0,0.64,0.7004,2,0.6418,2
21/01/2026,3,W11,C2,Z3,Ceiling,10.25,0.7142,0.7005,0.6937,1,1,1,0.46,0.0511,1,0.64,0.7516,2,0.6808,2
21/01/2026,4,W11,C2,Z3,Ceiling,11,0.6704,0.611,0.5946,1,1,1,0.5468,0.0826,1,0.64,0.5734,1,0.6285,2
21/01/2026,5,W11,C2,Z3,Ceiling,11.75,0.7112,0.7398,0.3485,1,1,1,0.2188,0.1718,0,0.64,0.7972,2,0.764,2
21/01/2026,6,W11,C2,Z3,Ceiling,12.5,0.4521,0.6454,0.5414,1,1,1,0.5974,0.2842,0,0.64,0.5008,1,0.5895,1
21/01/2026,7,W11,C2,Z3,Ceiling,13.25,0.5552,0.6622,0.5376,1,1,1,0.4682,0.1304,0,0.64,0.711,2,0.6813,2
21/01/2026,8,W11,C2,Z3,Ceiling,14,0.674,0.4672,0.66,0,1,1,0.4996,0.1993,0,0.64,0.4974,1,0.5279,1
21/01/2026,9,W11,C2,Z3,Ceiling,14.75,0.8193,0.703,0.4198,1,1,1,0.4477,0.2301,1,0.64,0.6424,2,0.6141,2
21/01/2026,10,W11,C2,Z3,Ceiling,15.5,0.7585,0.6248,0.5343,1,1,1,0.4177,0.1602,0,0.64,0.6246,2,0.6731,2
21/01/2026,11,W11,C2,Z3,Ceiling,16.25,0.5206,0.66,0.5863,1,1,1,0.5847,0.2715,0,0.64,0.4833,1,0.5256,1
21/01/2026,0,W12,C3,Z4,Ceiling,8,0.6458,0.5425,0.3698,0,1,1,0.2983,0.294,1,0.64,0.5848,1,0.5367,1
21/01/2026,1,W12,C3,Z4,Ceiling,8.75,0.4686,0.4623,0.5891,1,0,1,0.3078,0.3962,0,0.64,0.6416,2,0.5986,1
21/01/2026,2,W12,C3,Z4,Ceiling,9.5,0.501,0.663,0.6532,1,1,1,0.5095,0.318,0,0.64,0.7079,2,0.6729,2
21/01/2026,3,W12,C3,Z4,Ceiling,10.25,0.5233,0.678,0.572,0,1,1,0.6768,0.3911,0,0.64,0.5191,1,0.5371,1
21/01/2026,4,W12,C3,Z4,Ceiling,11,0.7144,0.5057,0.5832,1,1,1,0.143,0.2232,0,0.64,0.7879,2,0.8435,2
21/01/2026,5,W12,C3,Z4,Ceiling,11.75,0.7162,0.6911,0.5105,0,1,1,0.3624,0.1947,0,0.64,0.6432,2,0.7181,2
21/01/2026,6,W12,C3,Z4,Ceiling,12.5,0.6663,0.5096,0.7046,1,1,1,0.5961,0.1541,0,0.64,0.6449,2,0.7576,2
21/01/2026,7,W12,C3,Z4,Ceiling,13.25,0.4326,0.498,0.6788,1,1,1,0.4976,0.3057,0,0.64,0.6727,2,0.7013,2
21/01/2026,8,W12,C3,Z4,Ceiling,14,0.5813,0.2757,0.3659,1,1,1,0.1888,0.2901,0,0.64,0.7243,2,0.7295,2
21/01/2026,9,W12,C3,Z4,Ceiling,14.75,0.4896,0.6804,0.3601,0,0,1,0.4146,0.2994,0,0.64,0.4413,1,0.4505,1
21/01/2026,10,W12,C3,Z4,Ceiling,15.5,0.534,0.5415,0.5598,0,1,1,0.5832,0.3625,0,0.64,0.4956,1,0.4536,1
21/01/2026,11,W12,C3,Z4,Ceiling,16.25,0.6925,0.5571,0.6842,1,1,1,0.5378,0.341,0,0.64,0.6268,2,0.6817,2
22/01/2026,0,W01,C1,Z2,Drywall,8,0.6624,0.5276,0.6047,1,1,1,0.4139,0.1232,0,0.45,0.8795,2,0.7943,2
22/01/2026,1,W01,C1,Z2,Drywall,8.75,0.6143,0.401,0.6849,1,1,1,0.2829,0.0695,0,0.45,0.8636,2,0.8925,2
22/01/2026,2,W01,C1,Z2,Drywall,9.5,0.8039,0.6384,0.6233,1,1,1,0.4512,0.1023,0,0.45,0.8283,2,0.8727,2
22/01/2026,3,W01,C1,Z2,Drywall,10.25,0.7533,0.6351,0.6137,1,1,1,0.3201,0.1244,0,0.45,0.8254,2,0.8914,2
22/01/2026,4,W01,C1,Z2,Drywall,11,0.6107,0.4921,0.6552,1,1,1,0.2758,0.3197,0,0.45,0.7364,2,0.8469,2
22/01/2026,5,W01,C1,Z2,Drywall,11.75,0.5636,0.3125,0.469,1,1,1,0.3546,0.2293,0,0.45,0.802,2,0.8125,2
22/01/2026,6,W01,C1,Z2,Drywall,12.5,0.5188,0.5076,0.3957,1,1,1,0.3249,0.1588,1,0.45,0.6522,2,0.7132,2
22/01/2026,7,W01,C1,Z2,Drywall,13.25,0.2859,0.5379,0.1674,1,0,1,0.4269,0.4624,0,0.45,0.4877,1,0.5164,1
